id_pagamento,id_emprestimo,data_pagamento,valor_pago,forma_pagamento
3290,2005,2024-04-22,3966.42,DOC
3291,2373,2023-09-04,8163.36,DOC
3292,1121,2025-02-11,8624.29,TED
3293,2494,2025-03-03,9840.33,DOC
3294,2000,2024-08-26,9104.6,Pix
3295,623,2024-10-14,9570.27,TED
3296,130,2024-10-03,3392.28,TED
3297,1842,2025-01-30,971.84,DOC
3298,1856,2024-08-27,654.62,DOC
3299,2225,2025-02-10,6153.89,Boleto
3300,344,2024-09-05,1618.88,TED
3301,1031,2024-03-20,1009.06,Boleto
3302,2271,2024-02-20,863.53,DOC
3303,651,2024-02-15,1727.45,Boleto
3304,1624,2025-04-21,7387.05,TED
3305,1945,2023-09-28,2310.94,DOC
3306,1168,2023-09-04,5384.56,DOC
3307,841,2024-12-04,4825.72,DOC
3308,2374,2024-03-15,6604.45,Pix
3309,1942,2024-10-02,626.64,TED
3310,640,2025-03-28,1380.2,Pix
3311,1283,2024-09-25,3069.16,TED
3312,1022,2025-04-14,2642.44,Boleto
3313,822,2024-10-12,2108.01,DOC
3314,804,2025-02-25,5327.09,Boleto
3315,1821,2025-04-23,455.88,Boleto
3316,595,2024-09-11,7125.29,Boleto
3317,522,2024-03-25,8548.99,TED
3318,1301,2025-02-22,8247.11,DOC
3319,2116,2023-11-14,1259.67,Pix
3320,767,2025-05-02,4479.74,DOC
3321,1098,2023-12-28,8777.75,TED
3322,499,2025-04-23,1626.89,Boleto
3323,768,2024-05-06,6257.53,Boleto
3324,2346,2024-11-17,1150.24,TED
3325,525,2025-04-11,9460.35,TED
3326,1123,2024-01-15,6379.47,Boleto
3327,1943,2024-02-12,1702.66,Boleto
3328,1829,2023-08-18,4149.74,TED
3329,1464,2023-11-25,9554.36,DOC
3330,1747,2023-09-11,2118.87,Boleto
3331,2373,2024-06-30,4338.94,DOC
3332,1985,2023-10-01,1660.62,DOC
3333,1309,2024-08-24,5400.75,Pix
3334,710,2023-11-11,8889.65,TED
3335,2068,2024-09-06,5315.64,DOC
3336,1509,2024-08-03,6543.04,DOC
3337,1367,2023-07-18,2219.58,DOC
3338,676,2023-09-30,559.67,DOC
3339,820,2024-04-29,5251.14,Pix
3340,1958,2023-10-15,3148.01,Boleto
3341,1515,2024-04-22,9075.1,Pix
3342,388,2024-05-06,7187.64,Boleto
3343,1630,2024-10-24,9037.48,Pix
3344,2200,2025-02-01,7158.25,Boleto
3345,509,2025-01-17,6265.7,DOC
3346,2432,2023-10-12,2888.41,TED
3347,1602,2023-12-29,7116.45,DOC
3348,1236,2024-07-10,3386.55,Boleto
3349,839,2024-03-30,4984.53,Pix
3350,1571,2024-01-16,8225.91,TED
3351,1082,2024-08-10,5814.94,Boleto
3352,2374,2025-01-24,7124.59,TED
3353,2133,2024-03-03,8886.87,TED
3354,403,2023-09-01,9712.51,DOC
3355,2231,2024-07-12,4651.29,Boleto
3356,791,2024-08-16,7973.78,TED
3357,2067,2024-02-14,6675.37,TED
3358,1891,2024-05-30,4443.57,DOC
3359,727,2024-11-25,9385.97,DOC
3360,2140,2025-05-07,7657.15,TED
3361,858,2024-10-07,1852.47,Pix
3362,2386,2024-05-18,3500.62,Pix
3363,2398,2023-09-23,5527.82,Boleto
3364,850,2024-03-28,498.82,TED
3365,1520,2024-01-11,9357.94,Boleto
3366,1209,2024-12-17,2732.92,DOC
3367,1256,2024-12-18,5902.41,TED
3368,1036,2023-09-30,8190.0,DOC
3369,2070,2024-02-12,5439.63,Boleto
3370,1983,2025-02-28,9969.9,TED
3371,683,2023-09-30,2834.44,TED
3372,1844,2025-05-03,7116.75,TED
3373,1878,2023-07-07,3005.97,DOC
3374,1348,2024-04-24,9332.26,Pix
3375,1776,2025-01-15,2601.74,Pix
3376,2084,2025-03-09,4024.06,Boleto
3377,1784,2023-09-05,3627.84,Pix
3378,2166,2024-09-26,8365.13,DOC
3379,192,2023-07-15,8336.13,TED
3380,536,2024-05-31,1758.31,TED
3381,1913,2025-01-19,7884.3,TED
3382,1040,2023-09-27,5561.2,TED
3383,2036,2024-08-12,2155.4,Pix
3384,2466,2023-06-18,9400.48,DOC
3385,1519,2025-05-03,1680.31,DOC
3386,362,2025-02-14,3004.23,DOC
3387,1143,2023-11-28,2497.21,DOC
3388,2132,2024-03-24,2531.65,Boleto
3389,2430,2024-01-09,9580.51,Pix
3390,465,2024-11-11,4324.36,Pix
3391,80,2024-12-10,9304.96,TED
3392,1497,2025-03-03,1475.99,DOC
3393,1979,2025-05-21,873.56,Pix
3394,1709,2023-07-15,148.3,Pix
3395,1691,2024-07-11,3501.29,Pix
3396,2194,2023-07-02,2557.45,TED
3397,826,2025-05-26,5820.61,DOC
3398,1485,2023-10-14,2332.88,Boleto
3399,1533,2024-04-04,4592.59,TED
3400,588,2025-05-19,6232.42,DOC
3401,124,2025-03-18,8394.97,TED
3402,1271,2023-10-15,336.8,TED
3403,640,2024-03-06,6382.01,TED
3404,482,2023-09-11,1691.11,DOC
3405,1473,2023-09-19,8049.19,DOC
3406,1692,2023-09-27,5245.92,Pix
3407,1209,2023-06-01,8792.18,Boleto
3408,2498,2025-03-22,391.52,Boleto
3409,60,2024-09-25,9125.79,Pix
3410,392,2023-10-26,8266.1,TED
3411,2475,2024-06-23,992.95,Boleto
3412,1253,2023-06-23,4734.35,DOC
3413,18,2024-09-16,6012.9,Boleto
3414,1189,2024-07-29,9252.63,Pix
3415,2487,2024-10-10,5010.47,DOC
3416,1667,2024-06-09,2209.17,Pix
3417,2078,2024-02-26,9235.84,Pix
3418,393,2024-06-09,7781.58,Pix
3419,2348,2024-08-13,9557.51,Boleto
3420,1843,2024-04-26,6864.38,Pix
3421,1528,2025-01-18,6763.44,TED
3422,1279,2024-08-09,9793.65,TED
3423,744,2025-05-24,2947.48,Boleto
3424,1543,2023-06-04,853.91,Pix
3425,1520,2023-07-13,6857.63,DOC
3426,1422,2025-02-09,2567.94,DOC
3427,36,2023-12-19,321.95,Boleto
3428,2177,2024-06-25,3321.6,DOC
3429,1771,2025-04-06,9075.01,Pix
3430,727,2024-11-28,5868.26,TED
3431,37,2023-12-28,9443.26,Pix
3432,571,2023-12-11,6310.64,DOC
3433,309,2024-11-29,4383.59,TED
3434,1709,2024-07-03,7031.2,Pix
3435,571,2024-06-05,7990.23,DOC
3436,558,2023-07-02,1432.63,TED
3437,1127,2023-10-15,7117.76,Pix
3438,1542,2024-07-07,1046.28,TED
3439,1093,2024-05-24,9821.12,TED
3440,142,2024-05-04,7776.0,Pix
3441,1797,2024-10-10,586.09,TED
3442,2472,2023-07-16,6590.01,DOC
3443,1946,2023-07-12,565.98,Pix
3444,2221,2024-08-19,7890.2,Boleto
3445,623,2024-10-23,4598.18,Boleto
3446,1313,2025-03-25,2243.18,DOC
3447,651,2025-04-16,3701.57,DOC
3448,1659,2023-07-27,1378.62,DOC
3449,1446,2025-04-25,5358.46,Pix
3450,1993,2023-07-18,1254.97,Boleto
3451,692,2024-07-17,2358.61,Boleto
3452,1119,2025-03-05,4585.26,TED
3453,190,2024-03-10,2599.95,Pix
3454,527,2024-07-18,8597.59,Pix
3455,355,2023-11-26,8064.12,Boleto
3456,960,2024-10-14,7691.49,DOC
3457,1974,2024-01-03,8451.32,Boleto
3458,2474,2023-08-03,9904.42,Boleto
3459,1498,2025-01-24,3040.04,TED
3460,811,2025-02-02,4372.52,Pix
3461,1093,2024-11-25,3466.32,DOC
3462,678,2023-10-02,9940.22,DOC
3463,2269,2024-10-27,2402.27,TED
3464,2099,2024-10-08,334.15,TED
3465,2176,2024-02-02,3788.1,TED
3466,2296,2024-01-06,1661.44,TED
3467,1059,2024-11-18,4460.65,Boleto
3468,1829,2024-09-16,5082.09,TED
3469,861,2023-08-06,7059.97,Boleto
3470,821,2024-02-12,342.03,Pix
3471,811,2023-08-03,861.09,Boleto
3472,1675,2024-06-14,7234.59,Boleto
3473,936,2024-11-12,6021.02,TED
3474,487,2024-10-21,823.71,TED
3475,1068,2025-02-24,1784.14,DOC
3476,691,2023-08-24,7050.11,Pix
3477,873,2024-03-14,8679.15,TED
3478,909,2023-08-16,3135.9,Pix
3479,803,2024-08-14,1782.03,Boleto
3480,1388,2023-07-23,260.89,TED
3481,2208,2024-05-10,5413.99,DOC
3482,1298,2024-05-31,327.19,Boleto
3483,75,2023-06-25,3669.2,Pix
3484,1807,2024-06-05,6582.88,TED
3485,629,2024-10-23,8862.29,TED
3486,149,2023-09-04,1351.8,TED
3487,1092,2024-07-05,8459.31,DOC
3488,1742,2024-02-14,4550.65,Boleto
3489,2295,2024-11-23,475.52,Boleto
3490,1668,2024-10-05,6230.07,DOC
3491,1760,2023-11-10,5694.47,DOC
3492,2305,2023-08-12,7157.41,DOC
3493,1571,2025-02-08,1527.21,TED
3494,2045,2024-11-01,5027.31,Boleto
3495,1657,2023-06-03,1944.83,Boleto
3496,1088,2023-12-31,8361.23,TED
3497,2166,2024-05-17,7966.61,DOC
3498,2432,2025-04-01,208.01,DOC
3499,2055,2023-11-02,1670.51,DOC
3500,1413,2024-11-08,1329.42,TED
3501,355,2025-01-04,7473.2,DOC
3502,2246,2024-02-19,5926.06,DOC
3503,1243,2023-12-07,7526.03,Boleto
3504,1281,2024-05-21,3578.99,DOC
3505,1844,2024-06-21,1507.9,TED
3506,557,2024-06-26,410.6,Pix
3507,1330,2023-08-22,4528.32,Boleto
3508,1485,2023-06-20,454.46,TED
3509,2241,2025-03-25,8227.09,DOC
3510,2236,2023-11-30,7730.71,Pix
3511,1239,2024-03-31,4308.89,Boleto
3512,751,2024-02-03,2371.94,TED
3513,2358,2024-05-03,9658.26,DOC
3514,60,2023-07-18,4293.23,TED
3515,1107,2024-12-20,8367.29,DOC
3516,592,2023-06-06,3265.79,DOC
3517,242,2025-03-05,9068.07,Pix
3518,2462,2023-06-18,666.61,Boleto
3519,1932,2024-06-06,5821.43,DOC
3520,1728,2024-04-05,7336.47,Boleto
3521,1925,2024-10-03,338.89,DOC
3522,997,2023-11-21,4358.04,DOC
3523,2309,2024-05-13,4537.39,Pix
3524,2285,2023-07-01,2340.45,DOC
3525,100,2024-01-08,3044.69,DOC
3526,2385,2023-11-03,7298.78,TED
3527,835,2024-05-04,8154.24,DOC
3528,1360,2025-05-12,6296.94,Boleto
3529,963,2025-03-27,4376.63,DOC
3530,344,2024-03-31,1315.82,Boleto
3531,1935,2023-10-29,6439.3,Pix
3532,663,2024-02-19,9968.59,Pix
3533,1739,2024-03-26,6025.23,Pix
3534,355,2023-08-29,3847.84,DOC
3535,576,2023-08-30,4406.89,TED
3536,1885,2023-08-04,4884.81,Boleto
3537,967,2023-06-23,9769.22,Pix
3538,2358,2024-11-10,3470.01,TED
3539,295,2024-12-30,5076.82,Boleto
3540,223,2023-09-05,7549.11,Boleto
3541,33,2024-08-20,7468.64,Boleto
3542,637,2023-11-24,6790.94,TED
3543,211,2024-09-15,9426.09,Boleto
3544,167,2024-01-11,9291.96,Boleto
3545,1027,2023-12-17,4858.26,Boleto
3546,2349,2024-09-15,3222.05,DOC
3547,1115,2024-03-13,4752.47,Pix
3548,1523,2025-01-10,768.21,Pix
3549,1333,2025-01-06,2569.98,Pix
3550,180,2025-02-18,2412.54,TED
3551,2124,2024-03-11,498.27,Pix
3552,2161,2023-07-05,8848.8,Pix
3553,1170,2024-01-26,5115.36,Boleto
3554,1396,2023-11-14,9482.52,Boleto
3555,1980,2025-01-09,403.37,Boleto
3556,1770,2023-08-18,9572.48,DOC
3557,1798,2024-06-09,7600.33,DOC
3558,2086,2025-04-30,8694.37,Pix
3559,472,2024-10-03,9153.07,Pix
3560,872,2024-10-19,3713.49,Boleto
3561,892,2024-02-05,5914.9,Pix
3562,72,2025-02-07,3917.28,DOC
3563,1603,2023-11-19,496.72,Pix
3564,48,2025-04-02,9734.7,Boleto
3565,2167,2023-10-03,4249.53,Pix
3566,2475,2024-02-20,8629.27,DOC
3567,1151,2024-08-18,9223.36,TED
3568,2187,2024-02-17,9972.87,Pix
3569,1192,2024-03-09,5921.89,TED
3570,878,2024-05-12,9177.71,Boleto
3571,37,2024-05-11,4719.11,Boleto
3572,1107,2024-10-25,5911.69,DOC
3573,541,2024-08-21,5260.58,DOC
3574,1445,2025-02-21,9457.09,Pix
3575,323,2024-02-17,1041.99,Boleto
3576,248,2025-04-21,2482.08,Boleto
3577,1990,2023-08-04,9153.63,Boleto
3578,515,2024-09-22,8685.72,TED
3579,1575,2024-10-11,7257.23,TED
3580,2072,2024-03-18,4872.2,TED
3581,787,2024-08-22,9734.12,DOC
3582,276,2023-11-23,9476.93,TED
3583,1653,2023-10-14,4033.4,TED
3584,1741,2024-11-30,1104.95,DOC
3585,178,2025-04-24,5919.05,DOC
3586,2172,2024-02-11,8134.17,DOC
3587,1981,2024-01-15,4301.11,TED
3588,791,2024-06-04,6749.92,Boleto
3589,2423,2024-08-16,3742.15,TED
3590,2277,2024-11-25,2150.43,TED
3591,1476,2025-01-13,4396.19,Boleto
3592,1799,2024-02-06,2206.49,Boleto
3593,1119,2025-02-18,6780.31,Boleto
3594,1431,2024-02-22,8293.99,TED
3595,1273,2023-08-14,2213.28,DOC
3596,1049,2023-11-17,6354.33,TED
3597,1415,2025-05-11,9035.0,Boleto
3598,1325,2023-09-12,8707.42,Boleto
3599,296,2024-12-17,8778.36,Pix
3600,852,2024-11-14,7492.58,TED
3601,401,2024-08-02,5981.7,TED
3602,1238,2024-12-17,8104.26,Pix
3603,247,2024-02-15,3611.49,Pix
3604,1584,2024-04-14,2819.19,Boleto
3605,1343,2025-04-10,4244.25,DOC
3606,926,2023-10-14,6953.18,TED
3607,611,2025-05-13,366.95,DOC
3608,1129,2023-12-14,564.42,Boleto
3609,568,2025-02-25,8794.17,Pix
3610,1665,2024-11-19,209.88,Boleto
3611,1217,2024-12-06,8932.67,TED
3612,216,2024-07-09,289.44,Boleto
3613,104,2023-12-06,4097.55,Boleto
3614,676,2025-02-05,3323.56,TED
3615,27,2023-09-09,3326.89,Boleto
3616,2448,2023-07-08,147.97,DOC
3617,2089,2024-11-14,2670.47,TED
3618,1573,2024-12-05,7206.99,DOC
3619,2327,2024-08-18,8022.55,Boleto
3620,450,2024-09-30,605.34,DOC
3621,282,2024-09-28,4796.04,Pix
3622,2052,2024-08-28,3162.3,TED
3623,2105,2025-01-11,2295.93,TED
3624,242,2024-10-31,9682.21,TED
3625,1614,2024-01-12,8236.87,Pix
3626,463,2023-12-23,7298.99,TED
3627,954,2024-12-04,8837.77,Boleto
3628,2020,2024-03-03,7060.24,Boleto
3629,1284,2024-11-02,9769.96,DOC
3630,1172,2024-02-12,3182.57,DOC
3631,1576,2024-12-25,7695.61,TED
3632,1894,2024-11-15,7468.76,TED
3633,132,2025-03-26,1352.41,Boleto
3634,2412,2024-10-31,2980.32,DOC
3635,1617,2023-06-13,3052.5,TED
3636,1680,2023-12-12,4065.37,Pix
3637,515,2024-10-30,286.8,Boleto
3638,440,2025-01-07,1390.72,DOC
3639,2457,2023-11-28,7016.47,TED
3640,1640,2023-06-25,4911.53,DOC
3641,2430,2025-02-15,2398.16,Boleto
3642,1880,2023-08-22,3159.62,DOC
3643,1883,2023-10-29,3151.23,DOC
3644,1866,2023-12-28,7130.71,Pix
3645,313,2025-03-21,2707.77,Pix
3646,116,2023-08-02,859.83,Pix
3647,1814,2024-03-19,351.53,DOC
3648,2466,2023-07-13,1404.63,Pix
3649,679,2024-12-19,4210.64,Boleto
3650,1280,2023-09-26,9302.47,Pix
3651,1121,2024-10-15,1218.42,Boleto
3652,678,2024-01-10,7579.7,TED
3653,557,2024-04-15,7009.19,Pix
3654,2095,2023-06-09,7117.76,Pix
3655,1007,2023-07-13,6267.32,Boleto
3656,2090,2025-02-28,6851.74,Pix
3657,1803,2024-03-27,9598.29,DOC
3658,1986,2023-12-12,2469.91,TED
3659,644,2025-03-07,631.55,TED
3660,1123,2024-11-02,4969.0,TED
3661,1481,2024-05-19,6551.04,Boleto
3662,1140,2025-01-01,277.74,Boleto
3663,5,2023-10-22,3437.76,TED
3664,615,2024-09-04,3374.78,Pix
3665,2039,2023-09-05,5867.56,Boleto
3666,628,2025-04-02,387.55,TED
3667,1188,2023-10-09,7134.45,Boleto
3668,548,2025-02-17,6579.55,TED
3669,217,2023-10-09,1307.7,TED
3670,1486,2023-08-03,4380.98,Pix
3671,1161,2023-11-15,2174.17,DOC
3672,727,2023-06-01,1573.1,Pix
3673,1145,2024-11-06,6355.37,Boleto
3674,1753,2023-11-29,5380.62,DOC
3675,1321,2025-04-11,9045.21,TED
3676,1130,2023-08-27,6505.89,DOC
3677,672,2023-10-08,1395.62,DOC
3678,843,2024-01-07,264.69,DOC
3679,2301,2024-10-29,2210.37,TED
3680,2482,2023-12-28,5908.22,Boleto
3681,1848,2024-12-13,6851.74,TED
3682,89,2023-09-30,3522.35,DOC
3683,561,2024-10-11,660.46,TED
3684,2066,2024-04-16,6995.68,DOC
3685,573,2024-07-16,7210.47,Pix
3686,2252,2024-10-27,7765.97,DOC
3687,490,2024-05-08,2577.54,DOC
3688,909,2023-10-29,6586.91,Boleto
3689,296,2024-09-26,7862.89,Pix
3690,1371,2025-04-14,3941.96,TED
3691,1376,2024-07-24,6535.96,Pix
3692,334,2024-10-22,1714.16,Pix
3693,2088,2024-08-07,5400.75,TED
3694,696,2023-07-26,8799.74,Pix
3695,2083,2024-05-14,2541.44,TED
3696,1224,2024-10-20,9810.23,Boleto
3697,1225,2024-12-09,6557.89,Boleto
3698,2374,2025-05-25,1145.48,TED
3699,455,2023-06-12,9407.19,Pix
3700,1325,2025-03-16,7730.37,Pix
3701,2366,2024-09-11,4420.23,Boleto
3702,2381,2025-04-03,4344.34,TED
3703,692,2024-12-02,5818.41,Pix
3704,1420,2024-11-24,9725.6,DOC
3705,933,2025-02-23,1747.3,DOC
3706,1272,2024-05-31,664.72,TED
3707,2004,2024-09-13,8463.46,Boleto
3708,713,2023-07-24,4251.05,TED
3709,2087,2024-11-13,5264.01,TED
3710,2329,2024-09-02,1309.42,TED
3711,404,2023-06-21,4758.86,DOC
3712,737,2024-10-19,6677.97,TED
3713,1252,2024-11-24,7338.8,TED
3714,507,2023-07-01,3433.66,Boleto
3715,907,2024-05-11,8784.38,Pix
3716,1973,2023-12-28,7921.83,Boleto
3717,1536,2023-07-06,9165.58,TED
3718,2117,2024-06-15,1987.04,Pix
3719,1177,2024-01-18,1622.94,TED
3720,1729,2023-10-25,5066.24,Boleto
3721,76,2025-02-22,3864.38,DOC
3722,340,2024-12-25,2432.74,TED
3723,422,2023-11-26,3247.63,Boleto
3724,62,2024-11-29,7540.16,TED
3725,633,2025-03-10,8188.1,Boleto
3726,1004,2023-11-04,8888.77,Pix
3727,1730,2024-10-08,9628.63,TED
3728,195,2024-07-30,6086.02,Pix
3729,949,2024-05-23,2963.58,TED
3730,1108,2023-11-19,4232.41,TED
3731,1613,2024-03-06,8091.66,DOC
3732,62,2024-12-09,1701.01,Pix
3733,1683,2025-03-25,7195.17,DOC
3734,1817,2023-10-25,6779.2,DOC
3735,2242,2024-02-13,8982.04,Pix
3736,959,2024-03-01,9967.84,Boleto
3737,629,2023-11-29,7998.28,TED
3738,1553,2023-11-09,3852.58,DOC
3739,1388,2023-09-28,7097.03,Boleto
3740,1145,2025-04-07,6821.1,TED
3741,691,2023-07-18,1487.46,Pix
3742,2424,2023-06-18,6096.36,Boleto
3743,753,2023-12-18,9745.33,DOC
3744,1252,2024-01-19,1997.1,DOC
3745,2284,2023-09-05,3579.79,DOC
3746,1038,2024-10-05,7943.59,Boleto
3747,121,2023-09-23,4901.33,Pix
3748,1734,2025-03-19,4321.43,Pix
3749,1049,2024-03-06,1765.76,TED
3750,1819,2025-01-09,2104.54,Boleto
3751,1002,2024-09-06,6360.44,TED
3752,1175,2025-05-07,3070.89,DOC
3753,211,2025-04-14,9828.54,TED
3754,1685,2023-08-28,6849.73,TED
3755,2286,2024-05-02,5965.05,DOC
3756,1471,2025-05-17,5592.92,Boleto
3757,214,2025-03-21,1596.51,DOC
3758,2301,2024-11-08,7807.74,Pix
3759,239,2023-07-04,7327.59,DOC
3760,2260,2025-04-18,1819.98,Pix
3761,1993,2025-05-15,3178.14,Boleto
3762,632,2024-08-01,4750.18,TED
3763,1956,2025-05-24,2738.89,TED
3764,871,2023-06-07,3213.35,Pix
3765,259,2024-10-29,5594.18,Pix
3766,2479,2025-04-14,4890.93,Boleto
3767,94,2025-03-20,3654.91,Pix
3768,617,2024-12-23,1224.73,TED
3769,1072,2024-10-26,4302.18,Pix
3770,2020,2025-03-12,8388.89,DOC
3771,125,2023-09-07,4502.07,Pix
3772,597,2023-11-06,3779.63,DOC
3773,1218,2024-03-07,4168.81,TED
3774,132,2024-11-14,1776.1,Boleto
3775,53,2024-05-12,9208.47,Pix
3776,199,2024-09-28,1968.16,Pix
3777,691,2023-11-04,8825.36,TED
3778,1612,2024-07-15,773.41,DOC
3779,179,2024-07-14,5201.04,Boleto
3780,366,2024-09-07,5634.78,TED
3781,2087,2023-07-17,7332.84,DOC
3782,248,2024-05-09,6539.01,DOC
3783,2211,2025-02-18,9460.34,Pix
3784,957,2024-12-13,4360.61,Pix
3785,2106,2025-03-26,3165.6,DOC
3786,349,2025-04-17,3111.09,Pix
3787,104,2024-02-11,8897.34,TED
3788,2148,2024-10-26,8267.96,TED
3789,2427,2025-04-18,4448.31,Boleto
3790,1791,2023-10-16,9015.86,DOC
3791,94,2023-09-20,3141.43,Boleto
3792,2402,2024-06-11,5742.59,DOC
3793,1502,2025-03-13,7728.61,TED
3794,1707,2024-07-28,3633.04,DOC
3795,1064,2023-06-17,611.79,Boleto
3796,2149,2025-03-01,2111.08,TED
3797,2427,2023-06-04,2572.56,TED
3798,1474,2024-06-13,850.7,Boleto
3799,1910,2023-11-02,7380.34,TED
3800,1451,2023-07-09,1719.51,Boleto
3801,15,2023-09-15,1773.91,DOC
3802,1616,2024-08-27,1019.04,Boleto
3803,2048,2024-02-16,7930.46,DOC
3804,861,2025-05-11,4091.84,Boleto
3805,1783,2025-05-05,2113.38,TED
3806,1895,2023-11-04,167.01,Pix
3807,705,2024-08-27,6432.82,DOC
3808,1917,2025-01-04,280.81,Pix
3809,485,2025-05-03,5763.86,TED
3810,196,2024-07-29,7180.39,Pix
3811,1999,2024-03-27,3266.88,Boleto
3812,188,2024-09-14,6231.87,Pix
3813,1328,2025-04-18,1485.04,Boleto
3814,1490,2023-10-21,9366.31,Pix
3815,370,2025-05-14,8081.98,TED
3816,2151,2024-03-08,1988.74,DOC
3817,1418,2024-01-06,7106.31,TED
3818,402,2025-03-30,5228.65,DOC
3819,1834,2023-12-25,2327.98,Boleto
3820,1535,2024-11-22,9169.44,Pix
3821,74,2024-02-16,4248.55,Pix
3822,1108,2025-05-18,738.3,DOC
3823,1754,2023-11-17,6494.43,DOC
3824,705,2024-03-25,2215.79,Pix
3825,628,2024-08-10,7270.45,Boleto
3826,692,2023-12-26,2460.95,TED
3827,2403,2024-02-05,3860.05,DOC
3828,921,2024-04-25,4993.23,Pix
3829,1133,2025-04-03,9889.93,DOC
3830,1182,2025-04-27,6258.25,Pix
3831,163,2024-12-11,3526.11,Boleto
3832,1499,2023-08-20,8574.15,Boleto
3833,541,2023-08-08,9150.11,Boleto
3834,33,2024-12-12,2020.44,DOC
3835,1594,2024-03-23,892.22,DOC
3836,1788,2023-08-17,4517.74,TED
3837,1921,2025-04-15,6401.88,Pix
3838,2387,2023-08-28,8583.75,TED
3839,1762,2024-04-14,4848.17,Pix
3840,2036,2024-12-05,6331.78,TED
3841,2115,2025-01-16,673.64,TED
3842,2231,2023-11-21,5573.61,DOC
3843,53,2024-03-06,7341.38,Pix
3844,2271,2023-09-16,8919.37,Pix
3845,295,2023-10-21,9270.78,Boleto
3846,639,2025-05-26,5523.81,Pix
3847,578,2025-04-28,3684.21,Boleto
3848,444,2025-01-07,7368.2,TED
3849,1781,2025-05-08,6344.47,DOC
3850,1463,2023-12-11,8093.13,TED
3851,2364,2023-08-03,7226.47,TED
3852,1039,2025-05-26,6657.35,Boleto
3853,302,2023-10-02,9275.9,TED
3854,1322,2023-06-10,1836.04,Boleto
3855,1718,2023-12-13,5316.55,TED
3856,2047,2023-07-01,3195.36,Pix
3857,941,2023-11-10,6131.15,TED
3858,2301,2025-03-24,7659.9,TED
3859,2396,2025-01-23,2498.68,DOC
3860,725,2024-02-26,9040.48,Boleto
3861,1096,2023-10-02,1087.3,Boleto
3862,1980,2024-04-20,8927.86,Boleto
3863,613,2024-04-21,6418.75,Boleto
3864,889,2024-12-20,6076.37,DOC
3865,1598,2024-12-10,8558.15,TED
3866,484,2024-09-27,3175.63,DOC
3867,1455,2024-11-16,4972.05,Boleto
3868,852,2024-04-17,1548.21,Pix
3869,1302,2025-01-25,7391.8,TED
3870,198,2025-02-05,6458.38,Boleto
3871,2084,2024-08-24,8767.42,DOC
3872,642,2023-10-29,8603.8,Boleto
3873,1108,2023-07-06,322.77,Pix
3874,1299,2025-01-21,9822.43,Pix
3875,1074,2023-09-17,421.15,DOC
3876,938,2024-11-04,1391.32,TED
3877,303,2023-09-05,2992.53,DOC
3878,80,2023-07-12,7513.54,DOC
3879,1184,2023-11-15,6962.86,Boleto
3880,208,2025-01-29,4600.4,TED
3881,557,2023-12-22,8536.35,TED
3882,2274,2024-11-08,168.21,Pix
3883,746,2025-03-05,2434.14,TED
3884,2206,2023-07-21,6110.6,Boleto
3885,1603,2025-03-09,1399.93,DOC
3886,561,2023-07-05,8650.47,Boleto
3887,1095,2025-02-02,9110.13,TED
3888,177,2023-11-27,1516.68,TED
3889,44,2024-06-29,7515.05,Pix
3890,1837,2024-03-10,9122.91,Boleto
3891,1289,2025-05-03,5858.29,TED
3892,1131,2024-05-03,4240.16,Pix
3893,1097,2025-02-07,1764.49,Pix
3894,630,2024-01-11,5567.22,TED
3895,74,2024-12-10,2017.98,Boleto
3896,59,2024-06-02,364.47,Boleto
3897,1660,2025-05-09,5195.67,Pix
3898,1813,2023-08-29,3837.66,Pix
3899,60,2025-01-24,1584.07,Boleto
3900,167,2023-11-14,3707.74,Boleto
3901,1469,2024-12-14,8041.65,Pix
3902,71,2023-12-13,8133.42,Pix
3903,415,2024-08-12,645.87,Pix
3904,1961,2024-11-12,6059.84,Pix
3905,2142,2023-08-16,865.99,Boleto
3906,1197,2025-05-01,5908.61,Pix
3907,2280,2024-02-04,5265.43,DOC
3908,1627,2023-12-13,1728.61,DOC
3909,1300,2023-12-29,9916.38,DOC
3910,1434,2023-07-19,9755.76,Pix
3911,1065,2023-11-27,4215.85,Boleto
3912,1238,2024-12-24,1082.77,Boleto
3913,1031,2024-05-12,8174.91,Boleto
3914,175,2023-09-22,2974.71,Boleto
3915,490,2025-02-25,9536.04,Boleto
3916,1531,2024-02-10,154.69,DOC
3917,1472,2024-09-02,293.65,DOC
3918,2461,2024-03-16,4712.97,Pix
3919,1154,2025-05-25,5102.39,Boleto
3920,1052,2025-02-09,4019.84,DOC
3921,2447,2025-01-03,8196.46,DOC
3922,575,2023-06-13,1053.69,DOC
3923,735,2024-12-11,4224.95,Pix
3924,1079,2023-08-19,4438.54,Boleto
3925,1442,2025-02-06,2011.24,DOC
3926,1964,2024-10-23,1415.03,Pix
3927,1973,2024-12-26,7008.3,TED
3928,1920,2024-10-26,6665.55,TED
3929,23,2024-03-29,2215.73,DOC
3930,993,2023-11-09,1782.87,Pix
3931,320,2024-10-09,5212.56,Boleto
3932,1912,2025-04-27,3311.16,Pix
3933,629,2024-10-09,7191.02,TED
3934,1172,2024-06-02,1149.88,Boleto
3935,13,2023-12-27,2770.28,TED
3936,164,2025-01-20,913.81,DOC
3937,310,2024-03-02,9528.54,TED
3938,129,2024-07-09,5553.27,Pix
